0.0	5.433469387755102	N
5.433469387755102	6.896326530612245	Eb:min7
6.896326530612245	8.196643990929706	Ab:7
8.196643990929706	9.543401360544218	C#:7
9.543401360544218	10.866938775510205	F#:maj7
10.866938775510205	12.07437641723356	C:min7
12.07437641723356	13.444353741496599	B:maj7
13.444353741496599	14.814331065759637	Bb:7
14.814331065759637	16.091428571428573	Eb:min7
16.091428571428573	17.41496598639456	Ab:7
17.41496598639456	18.784943310657596	C#:7
18.784943310657596	20.085260770975058	F#:maj7
20.085260770975058	21.31591836734694	C:hdim7
21.31591836734694	22.47691609977324	B:maj7
22.47691609977324	23.939773242630388	Bb:7
23.939773242630388	26.586848072562358	Eb:min7
26.586848072562358	27.747845804988664	Ab:7
27.747845804988664	29.210702947845807	C#:7
29.210702947845807	30.418140589569163	F#:maj7
30.418140589569163	31.60235827664399	C:hdim7
31.60235827664399	32.92589569160998	B:maj7
32.92589569160998	34.411972789115644	Bb:7
34.411972789115644	35.75873015873016	Eb:min7
35.75873015873016	36.89650793650794	Ab:7
36.89650793650794	38.17360544217687	C#:7
38.17360544217687	39.63646258503402	F#:maj
39.63646258503402	40.751020408163264	C:hdim7
40.751020408163264	42.0281179138322	B:maj7
42.0281179138322	43.39809523809524	Bb:7
43.39809523809524	46.13804988662132	Eb:min7
46.13804988662132	47.438367346938776	Ab:7
47.438367346938776	48.761904761904766	C#:7
48.761904761904766	50.08544217687075	F#:maj7
50.08544217687075	51.17678004535148	C:hdim7
51.17678004535148	52.50031746031746	B:maj7
52.50031746031746	53.777414965986395	Bb:7
53.777414965986395	55.49569160997733	B:maj7
55.49569160997733	56.42448979591837	Bb:7
56.42448979591837	57.74802721088435	Eb:min7
57.74802721088435	58.60716553287982	Ab:min7
58.60716553287982	59.07156462585034	Bb:7
59.07156462585034	60.3718820861678	B:maj7
60.3718820861678	61.62575963718821	D:hdim7
61.62575963718821	62.972517006802725	Eb:min7
62.972517006802725	64.29605442176872	Ab:min7
64.29605442176872	65.96789115646258	B:maj7
65.96789115646258	66.87346938775511	D:hdim7
66.87346938775511	68.22022675736962	Eb:min7
68.22022675736962	69.07936507936508	Ab:min7
69.07936507936508	69.52054421768707	Bb:7
69.52054421768707	71.12272108843537	B:7
71.12272108843537	72.05151927437642	F:hdim7
72.05151927437642	73.39827664399093	Eb:min7
73.39827664399093	74.74503401360545	Ab:min7
74.74503401360545	76.20789115646258	Eb:min7
76.20789115646258	77.29922902494332	Ab:7
77.29922902494332	78.64598639455782	C#:7
78.64598639455782	80.10884353741497	F#:maj7
80.10884353741497	81.22340136054422	C:hdim7
81.22340136054422	82.50049886621315	B:maj7
82.50049886621315	83.82403628117915	Bb:min7
83.82403628117915	85.19401360544218	Eb:min7
85.19401360544218	86.42467120181406	Ab:7
86.42467120181406	87.77142857142857	C#:7
87.77142857142857	89.09496598639456	F#:maj7
89.09496598639456	90.34884353741496	C:hdim7
90.34884353741496	91.69560090702949	B:maj7
91.69560090702949	93.1352380952381	Bb:7
93.1352380952381	94.31945578231293	Eb:min7
94.31945578231293	95.71265306122449	Ab:7
95.71265306122449	97.05941043083901	C#:7
97.05941043083901	98.2204081632653	F#:maj
98.2204081632653	99.59038548752835	C:hdim7
99.59038548752835	100.75138321995465	B:maj7
100.75138321995465	102.26068027210884	Bb:7
102.26068027210884	103.39845804988663	Eb:min7
103.39845804988663	104.72199546485261	Ab:7
104.72199546485261	105.99909297052154	C#:7
105.99909297052154	107.34585034013605	F#:maj
107.34585034013605	108.62294784580499	C:min7
108.62294784580499	109.94648526077098	B:maj7
109.94648526077098	111.17714285714285	Bb:7
111.17714285714285	112.84897959183674	B:maj7
112.84897959183674	113.80099773242631	B:hdim7
113.80099773242631	115.17097505668934	Eb:min7
115.17097505668934	116.0301133786848	Ab:min7
116.0301133786848	116.49451247165533	Bb:7
116.49451247165533	118.07346938775511	B:maj7
118.07346938775511	119.0487074829932	Bb:7
119.0487074829932	120.39546485260772	Eb:min7
120.39546485260772	121.2778231292517	Ab:min7
121.2778231292517	121.78866213151927	Bb:7
121.78866213151927	123.321179138322	B:maj7
123.321179138322	124.29641723356009	Bb:7
124.29641723356009	125.61995464852608	Eb:min7
125.61995464852608	126.47909297052155	Ab:min7
126.47909297052155	126.92027210884353	Bb:7
126.92027210884353	128.4760090702948	B:maj7
128.4760090702948	129.4744671201814	D:hdim7
129.4744671201814	131.09986394557822	Eb:min7
131.09986394557822	132.1447619047619	Ab:min7
132.1447619047619	133.77015873015873	B:maj7
133.77015873015873	134.7221768707483	D:hdim7
134.7221768707483	136.0457142857143	Eb:min7
136.0457142857143	136.9512925170068	Ab:min7
136.9512925170068	137.36925170068028	Bb:7
137.36925170068028	138.97142857142856	B:maj7
138.97142857142856	139.92344671201815	B:hdim7
139.92344671201815	141.27020408163267	Eb:min7
141.27020408163267	142.59374149659865	Ab:min7
142.59374149659865	144.14947845804988	B:maj7
144.14947845804988	145.12471655328798	B:hdim7
145.12471655328798	146.4714739229025	Eb:min7
146.4714739229025	147.40027210884355	Ab:min7
147.40027210884355	148.05043083900227	Bb:7
148.05043083900227	149.35074829931972	B:maj7
149.35074829931972	150.34920634920636	B:hdim7
150.34920634920636	154.36625850340135	Eb:min7
154.36625850340135	155.59691609977324	Ab:7
155.59691609977324	156.92045351473922	C#:7
156.92045351473922	158.26721088435374	F#:maj7
158.26721088435374	159.45142857142858	C:hdim7
159.45142857142858	160.77496598639456	B:maj7
